Grid Size ,32
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,11,26,80.578857422,80.578857422,0,-362.604888916,846.078796387,0
0,1,11,27,80.578887939,80.578918457,0,-362.604873657,926.657684326,0
0,1,10,27,80.578918457,80.578918457,0,-443.183776855,926.657806396,0
0,0,11,26,80.578857422,80.578857422,0,-362.604888916,846.078796387,0
0,1,10,27,80.578918457,80.578918457,0,-443.183776855,926.657806396,0
0,1,10,26,80.578918457,80.578918457,0,-443.183776855,846.078887939,0
0,1,10,25,80.578918457,80.578918457,0,-443.183776855,765.499969483,0
0,1,11,25,80.578857422,80.578918457,0,-362.604888916,765.499908448,0
0,1,12,25,80.578903198,80.578918457,0,-282.026008606,765.499786376,0
0,1,12,26,80.578918457,80.578918458,0,-282.026000976,846.078704834,0
0,1,12,27,80.57888794,80.578918457,0,-282.025985718,926.657623291,0
0,1,11,27,80.578887939,80.578918457,0,-362.604873657,926.657684326,0
0,0,12,26,80.578918457,80.578918458,0,-282.026000976,846.078704834,0
0,1,11,27,80.578887939,80.578918457,0,-362.604873657,926.657684326,0
0,1,11,26,80.578857422,80.578857422,0,-362.604888916,846.078796387,0
0,1,11,25,80.578857422,80.578918457,0,-362.604888916,765.499908448,0
0,1,12,25,80.578903198,80.578918457,0,-282.026008606,765.499786376,0
0,1,13,25,80.578903198,80.578918457,0,-201.447105408,765.499786376,0
0,1,13,26,80.578887939,80.578918458,0,-201.447097778,846.078704834,0
0,1,13,27,80.578903198,80.578918457,0,-201.447090149,926.657623291,0
0,1,12,27,80.57888794,80.578918457,0,-282.025985718,926.657623291,0
0,0,13,26,80.578887939,80.578918458,0,-201.447097778,846.078704834,0
0,1,12,27,80.57888794,80.578918457,0,-282.025985718,926.657623291,0
0,1,12,26,80.578918457,80.578918458,0,-282.026000976,846.078704834,0
0,1,12,25,80.578903198,80.578918457,0,-282.026008606,765.499786376,0
0,1,13,25,80.578903198,80.578918457,0,-201.447105408,765.499786376,0
0,1,14,25,80.5788955693,80.578918457,0,-120.868206024,765.499786376,0
0,1,14,26,80.5789031986,80.578918458,0,-120.86820221,846.078704834,0
0,1,14,27,80.578895569,80.578918457,0,-120.868190766,926.657623291,0
0,1,13,27,80.578903198,80.578918457,0,-201.447090149,926.657623291,0
0,0,14,26,80.5789031986,80.578918458,0,-120.86820221,846.078704834,0
0,1,13,27,80.578903198,80.578918457,0,-201.447090149,926.657623291,0
0,1,13,26,80.578887939,80.578918458,0,-201.447097778,846.078704834,0
0,1,13,25,80.578903198,80.578918457,0,-201.447105408,765.499786376,0
0,1,14,25,80.5788955693,80.578918457,0,-120.868206024,765.499786376,0
0,1,15,25,80.5788927203,80.578918457,0,-40.2893118796,765.499786376,0
0,1,15,26,80.5788946967,80.578918458,0,-40.289303262,846.078704834,0
0,1,15,27,80.5788966731,80.578918457,0,-40.2892946445,926.657623291,0
0,1,14,27,80.578895569,80.578918457,0,-120.868190766,926.657623291,0
0,0,15,26,80.5788946967,80.578918458,0,-40.289303262,846.078704834,0
0,1,14,27,80.578895569,80.578918457,0,-120.868190766,926.657623291,0
0,1,14,26,80.5789031986,80.578918458,0,-120.86820221,846.078704834,0
0,1,14,25,80.5788955693,80.578918457,0,-120.868206024,765.499786376,0
0,1,15,25,80.5788927203,80.578918457,0,-40.2893118796,765.499786376,0
0,1,16,25,80.5788984173,80.578918457,0,40.2895836892,765.499786376,0
0,1,16,26,80.5789040704,80.578918458,0,40.2895961215,846.078704834,0
0,1,16,27,80.5788944646,80.578918457,0,40.2896009244,926.657623291,0
0,1,15,27,80.5788966731,80.578918457,0,-40.2892946445,926.657623291,0
0,0,16,26,80.5789040704,80.578918458,0,40.2895961215,846.078704834,0
0,1,15,27,80.5788966731,80.578918457,0,-40.2892946445,926.657623291,0
0,1,15,26,80.5788946967,80.578918458,0,-40.289303262,846.078704834,0
0,1,15,25,80.5788927203,80.578918457,0,-40.2893118796,765.499786376,0
0,1,16,25,80.5788984173,80.578918457,0,40.2895836892,765.499786376,0
0,1,17,25,80.5789108281,80.578918457,0,120.868488312,765.499786376,0
0,1,17,26,80.5788955693,80.578918458,0,120.868495941,846.078704834,0
0,1,17,27,80.5788955693,80.578918457,0,120.868495941,926.657623291,0
0,1,16,27,80.5788944646,80.578918457,0,40.2896009244,926.657623291,0
0,0,17,26,80.5788955693,80.578918458,0,120.868495941,846.078704834,0
0,1,16,27,80.5788944646,80.578918457,0,40.2896009244,926.657623291,0
0,1,16,26,80.5789040704,80.578918458,0,40.2895961215,846.078704834,0
0,1,16,25,80.5788984173,80.578918457,0,40.2895836892,765.499786376,0
0,1,17,25,80.5789108281,80.578918457,0,120.868488312,765.499786376,0
0,1,18,25,80.578887939,80.578918457,0,201.447387695,765.499786376,0
0,1,18,26,80.578887939,80.578918458,0,201.447387695,846.078704834,0
0,1,18,27,80.578887939,80.578918457,0,201.447387695,926.657623291,0
0,1,17,27,80.5788955693,80.578918457,0,120.868495941,926.657623291,0
0,0,18,26,80.578887939,80.578918458,0,201.447387695,846.078704834,0
0,1,17,27,80.5788955693,80.578918457,0,120.868495941,926.657623291,0
0,1,17,26,80.5788955693,80.578918458,0,120.868495941,846.078704834,0
0,1,17,25,80.5789108281,80.578918457,0,120.868488312,765.499786376,0
0,1,18,25,80.578887939,80.578918457,0,201.447387695,765.499786376,0
0,1,19,25,80.578903198,80.578918457,0,282.026283264,765.499786376,0
0,1,19,26,80.578903198,80.578918458,0,282.026283264,846.078704834,0
0,1,19,27,80.578903198,80.578857421,0,282.026283264,926.657592773,0
0,1,18,27,80.578887939,80.578918457,0,201.447387695,926.657623291,0
0,0,19,26,80.578903198,80.578918458,0,282.026283264,846.078704834,0
0,1,18,27,80.578887939,80.578918457,0,201.447387695,926.657623291,0
0,1,18,26,80.578887939,80.578918458,0,201.447387695,846.078704834,0
0,1,18,25,80.578887939,80.578918457,0,201.447387695,765.499786376,0
0,1,19,25,80.578903198,80.578918457,0,282.026283264,765.499786376,0
0,1,20,25,80.57888794,80.578918457,0,362.605178833,765.499786376,0
0,1,20,26,80.57888794,80.578857422,0,362.605178833,846.078674316,0
0,1,20,27,80.57888794,80.578796387,0,362.605178833,926.65750122,0
0,1,19,27,80.578903198,80.578857421,0,282.026283264,926.657592773,0
0,0,20,26,80.57888794,80.578857422,0,362.605178833,846.078674316,0
0,1,19,27,80.578903198,80.578857421,0,282.026283264,926.657592773,0
0,1,19,26,80.578903198,80.578918458,0,282.026283264,846.078704834,0
0,1,19,25,80.578903198,80.578918457,0,282.026283264,765.499786376,0
0,1,20,25,80.57888794,80.578918457,0,362.605178833,765.499786376,0
0,1,21,25,80.578887939,80.578857422,0,443.184066772,765.499755859,0
0,1,21,26,80.578887939,80.578857422,0,443.184066772,846.078613281,0
0,1,21,27,80.578887939,80.578857422,0,443.184066772,926.657470703,0
0,1,20,27,80.57888794,80.578796387,0,362.605178833,926.65750122,0
0,0,21,26,80.578887939,80.578857422,0,443.184066772,846.078613281,0
0,1,20,27,80.57888794,80.578796387,0,362.605178833,926.65750122,0
0,1,20,26,80.57888794,80.578857422,0,362.605178833,846.078674316,0
0,1,20,25,80.57888794,80.578918457,0,362.605178833,765.499786376,0
0,1,21,25,80.578887939,80.578857422,0,443.184066772,765.499755859,0
0,1,22,25,80.578857422,80.578857422,0,523.762939453,765.499694824,0
0,1,22,26,80.578857422,80.578918457,0,523.762939453,846.078582763,0
0,1,22,27,80.578857422,80.578857422,0,523.762939453,926.657470703,0
0,1,21,27,80.578887939,80.578857422,0,443.184066772,926.657470703,0
0,0,22,26,80.578857422,80.578918457,0,523.762939453,846.078582763,0
0,1,21,27,80.578887939,80.578857422,0,443.184066772,926.657470703,0
0,1,21,26,80.578887939,80.578857422,0,443.184066772,846.078613281,0
0,1,21,25,80.578887939,80.578857422,0,443.184066772,765.499755859,0
0,1,22,25,80.578857422,80.578857422,0,523.762939453,765.499694824,0
0,1,23,25,80.578918457,80.578918457,0,604.341827392,765.499664307,0
0,1,23,26,80.578918457,80.578918457,0,604.341827392,846.078582763,0
0,1,23,27,80.578918457,80.578857422,0,604.341827392,926.657470703,0
0,1,22,27,80.578857422,80.578857422,0,523.762939453,926.657470703,0
0,0,23,26,80.578918457,80.578918457,0,604.341827392,846.078582763,0
0,1,22,27,80.578857422,80.578857422,0,523.762939453,926.657470703,0
0,1,22,26,80.578857422,80.578918457,0,523.762939453,846.078582763,0
0,1,22,25,80.578857422,80.578857422,0,523.762939453,765.499694824,0
0,1,23,25,80.578918457,80.578918457,0,604.341827392,765.499664307,0
0,1,24,25,80.578918457,80.578918457,0,684.92074585,765.499664307,0
0,1,24,26,80.578918457,80.578918457,0,684.92074585,846.078582763,0
0,1,24,27,80.578918457,80.578857422,0,684.92074585,926.657470703,0
0,1,23,27,80.578918457,80.578857422,0,604.341827392,926.657470703,0
0,0,24,26,80.578918457,80.578918457,0,684.92074585,846.078582763,0
0,1,23,27,80.578918457,80.578857422,0,604.341827392,926.657470703,0
0,1,23,26,80.578918457,80.578918457,0,604.341827392,846.078582763,0
0,1,23,25,80.578918457,80.578918457,0,604.341827392,765.499664307,0
0,1,24,25,80.578918457,80.578918457,0,684.92074585,765.499664307,0
0,1,25,25,80.578918457,80.578918457,0,765.499664307,765.499664307,0
0,1,25,26,80.578918457,80.578918457,0,765.499664307,846.078582763,0
0,1,25,27,80.578918457,80.578857422,0,765.499664307,926.657470703,0
0,1,24,27,80.578918457,80.578857422,0,684.92074585,926.657470703,0
0,0,25,26,80.578918457,80.578918457,0,765.499664307,846.078582763,0
0,1,24,27,80.578918457,80.578857422,0,684.92074585,926.657470703,0
0,1,24,26,80.578918457,80.578918457,0,684.92074585,846.078582763,0
0,1,24,25,80.578918457,80.578918457,0,684.92074585,765.499664307,0
0,1,25,25,80.578918457,80.578918457,0,765.499664307,765.499664307,0
0,1,26,25,80.578918457,80.578918457,0,846.078582763,765.499664307,0
0,1,26,26,80.578918457,80.578918457,0,846.078582763,846.078582763,0
0,1,26,27,80.578918457,80.578857422,0,846.078582763,926.657470703,0
0,1,25,27,80.578918457,80.578857422,0,765.499664307,926.657470703,0
0,0,26,26,80.578918457,80.578918457,0,846.078582763,846.078582763,0
0,1,25,27,80.578918457,80.578857422,0,765.499664307,926.657470703,0
0,1,25,26,80.578918457,80.578918457,0,765.499664307,846.078582763,0
0,1,25,25,80.578918457,80.578918457,0,765.499664307,765.499664307,0
0,1,26,25,80.578918457,80.578918457,0,846.078582763,765.499664307,0
0,1,27,25,80.578857422,80.578918457,0,926.657470703,765.499664307,0
0,1,27,26,80.578857422,80.578918457,0,926.657470703,846.078582763,0
0,1,27,27,80.578857422,80.578857422,0,926.657470703,926.657470703,0
0,1,26,27,80.578918457,80.578857422,0,846.078582763,926.657470703,0
0,0,27,26,80.578857422,80.578918457,0,926.657470703,846.078582763,0
0,1,26,27,80.578918457,80.578857422,0,846.078582763,926.657470703,0
0,1,26,26,80.578918457,80.578918457,0,846.078582763,846.078582763,0
0,1,26,25,80.578918457,80.578918457,0,846.078582763,765.499664307,0
0,1,27,25,80.578857422,80.578918457,0,926.657470703,765.499664307,0
0,1,28,25,80.578979496,80.578918457,0,1007.23638916,765.499664307,0
0,1,28,26,80.578979496,80.578918457,0,1007.23638916,846.078582763,0
0,1,28,27,80.578979496,80.578857422,0,1007.23638916,926.657470703,0
0,1,27,27,80.578857422,80.578857422,0,926.657470703,926.657470703,0
0,0,28,26,80.578979496,80.578918457,0,1007.23638916,846.078582763,0
0,1,27,27,80.578857422,80.578857422,0,926.657470703,926.657470703,0
0,1,27,26,80.578857422,80.578918457,0,926.657470703,846.078582763,0
0,1,27,25,80.578857422,80.578918457,0,926.657470703,765.499664307,0
0,1,28,25,80.578979496,80.578918457,0,1007.23638916,765.499664307,0
0,1,29,25,80.57885742,80.578918457,0,1087.81530762,765.499664307,0
0,1,29,26,80.57885742,80.578918457,0,1087.81530762,846.078582763,0
0,1,29,27,80.57885742,80.578857422,0,1087.81530762,926.657470703,0
0,1,28,27,80.578979496,80.578857422,0,1007.23638916,926.657470703,0
0,0,29,26,80.57885742,80.578918457,0,1087.81530762,846.078582763,0
0,1,28,27,80.578979496,80.578857422,0,1007.23638916,926.657470703,0
0,1,28,26,80.578979496,80.578918457,0,1007.23638916,846.078582763,0
0,1,28,25,80.578979496,80.578918457,0,1007.23638916,765.499664307,0
0,1,29,25,80.57885742,80.578918457,0,1087.81530762,765.499664307,0
0,1,30,25,80.57897949,80.578918457,0,1168.39422607,765.499664307,0
0,1,30,26,80.57897949,80.578918457,0,1168.39422607,846.078582763,0
0,1,30,27,80.57897949,80.578857422,0,1168.39422607,926.657470703,0
0,1,29,27,80.57885742,80.578857422,0,1087.81530762,926.657470703,0
0,0,30,26,80.57897949,80.578918457,0,1168.39422607,846.078582763,0
0,1,29,27,80.57885742,80.578857422,0,1087.81530762,926.657470703,0
0,1,29,26,80.57885742,80.578918457,0,1087.81530762,846.078582763,0
0,1,29,25,80.57885742,80.578918457,0,1087.81530762,765.499664307,0
0,1,30,25,80.57897949,80.578918457,0,1168.39422607,765.499664307,0
0,1,31,25,80.57873535,80.578857422,0,1248.9730835,765.499572754,0
0,1,31,26,80.57873535,80.578918457,0,1248.9730835,846.078460693,0
0,1,31,27,80.57873535,80.578918457,0,1248.9730835,926.65737915,0
0,1,30,27,80.57897949,80.578857422,0,1168.39422607,926.657470703,0
0,0,31,26,80.57873535,80.578918457,0,1248.9730835,846.078460693,0
0,1,30,27,80.57897949,80.578857422,0,1168.39422607,926.657470703,0
0,1,30,26,80.57897949,80.578918457,0,1168.39422607,846.078582763,0
0,1,30,25,80.57897949,80.578918457,0,1168.39422607,765.499664307,0
0,1,31,25,80.57873535,80.578857422,0,1248.9730835,765.499572754,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,31,27,80.57873535,80.578918457,0,1248.9730835,926.65737915,0
0,0,0,27,80.57885742,80.578918457,0,-1248.97277832,926.657928466,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,26,80.57885742,80.578918457,0,-1248.97277832,846.07901001,0
0,1,1,26,80.57885742,80.578979492,0,-1168.3939209,846.078979492,0
0,1,1,27,80.57885742,80.578918457,0,-1168.3939209,926.657928466,0
0,1,1,28,80.57873535,80.578857425,0,-1168.39385986,1007.23681641,0
0,1,0,28,80.57885742,80.578857425,0,-1248.97265625,1007.23681641,0
0,0,1,27,80.57885742,80.578918457,0,-1168.3939209,926.657928466,0
0,1,0,28,80.57885742,80.578857425,0,-1248.97265625,1007.23681641,0
0,1,0,27,80.57885742,80.578918457,0,-1248.97277832,926.657928466,0
0,1,0,26,80.57885742,80.578918457,0,-1248.97277832,846.07901001,0
0,1,1,26,80.57885742,80.578979492,0,-1168.3939209,846.078979492,0
0,1,2,26,80.57897949,80.578979492,0,-1087.81500245,846.078918457,0
0,1,2,27,80.57897949,80.578979492,0,-1087.81500245,926.657897949,0
0,1,2,28,80.57897949,80.578857425,0,-1087.81500245,1007.23681641,0
0,1,1,28,80.57873535,80.578857425,0,-1168.39385986,1007.23681641,0
0,0,2,27,80.57897949,80.578979492,0,-1087.81500245,926.657897949,0
0,1,1,28,80.57873535,80.578857425,0,-1168.39385986,1007.23681641,0
0,1,1,27,80.57885742,80.578918457,0,-1168.3939209,926.657928466,0
0,1,1,26,80.57885742,80.578979492,0,-1168.3939209,846.078979492,0
0,1,2,26,80.57897949,80.578979492,0,-1087.81500245,846.078918457,0
0,1,3,26,80.578918462,80.578918457,0,-1007.23605347,846.078887939,0
0,1,3,27,80.578918462,80.578979492,0,-1007.23605347,926.657836914,0
0,1,3,28,80.578918462,80.57879639,0,-1007.23605347,1007.23672485,0
0,1,2,28,80.57897949,80.578857425,0,-1087.81500245,1007.23681641,0
0,0,3,27,80.578918462,80.578979492,0,-1007.23605347,926.657836914,0
0,1,2,28,80.57897949,80.578857425,0,-1087.81500245,1007.23681641,0
0,1,2,27,80.57897949,80.578979492,0,-1087.81500245,926.657897949,0
0,1,2,26,80.57897949,80.578979492,0,-1087.81500245,846.078918457,0
0,1,3,26,80.578918462,80.578918457,0,-1007.23605347,846.078887939,0
0,1,4,26,80.578857422,80.578918457,0,-926.657165527,846.078887939,0
0,1,4,27,80.578857422,80.578918457,0,-926.657165527,926.657806396,0
0,1,4,28,80.578857422,80.578857425,0,-926.657165527,1007.23669434,0
0,1,3,28,80.578918462,80.57879639,0,-1007.23605347,1007.23672485,0
0,0,4,27,80.578857422,80.578918457,0,-926.657165527,926.657806396,0
0,1,3,28,80.578918462,80.57879639,0,-1007.23605347,1007.23672485,0
0,1,3,27,80.578918462,80.578979492,0,-1007.23605347,926.657836914,0
0,1,3,26,80.578918462,80.578918457,0,-1007.23605347,846.078887939,0
0,1,4,26,80.578857422,80.578918457,0,-926.657165527,846.078887939,0
0,1,5,26,80.578918457,80.578918457,0,-846.078277588,846.078887939,0
0,1,5,27,80.578918457,80.578918457,0,-846.078277588,926.657806396,0
0,1,5,28,80.578918457,80.578857425,0,-846.078277588,1007.23669434,0
0,1,4,28,80.578857422,80.578857425,0,-926.657165527,1007.23669434,0
0,0,5,27,80.578918457,80.578918457,0,-846.078277588,926.657806396,0
0,1,4,28,80.578857422,80.578857425,0,-926.657165527,1007.23669434,0
0,1,4,27,80.578857422,80.578918457,0,-926.657165527,926.657806396,0
0,1,4,26,80.578857422,80.578918457,0,-926.657165527,846.078887939,0
0,1,5,26,80.578918457,80.578918457,0,-846.078277588,846.078887939,0
0,1,6,26,80.578918457,80.578918457,0,-765.499359131,846.078887939,0
0,1,6,27,80.578918457,80.578918457,0,-765.499359131,926.657806396,0
0,1,6,28,80.578918457,80.578857425,0,-765.499359131,1007.23669434,0
0,1,5,28,80.578918457,80.578857425,0,-846.078277588,1007.23669434,0
0,0,6,27,80.578918457,80.578918457,0,-765.499359131,926.657806396,0
0,1,5,28,80.578918457,80.578857425,0,-846.078277588,1007.23669434,0
0,1,5,27,80.578918457,80.578918457,0,-846.078277588,926.657806396,0
0,1,5,26,80.578918457,80.578918457,0,-846.078277588,846.078887939,0
0,1,6,26,80.578918457,80.578918457,0,-765.499359131,846.078887939,0
0,1,7,26,80.578857422,80.578918457,0,-684.920471191,846.078887939,0
0,1,7,27,80.578857422,80.578918457,0,-684.920471191,926.657806396,0
0,1,7,28,80.578918457,80.578857425,0,-684.920440674,1007.23669434,0
0,1,6,28,80.578918457,80.578857425,0,-765.499359131,1007.23669434,0
0,0,7,27,80.578857422,80.578918457,0,-684.920471191,926.657806396,0
0,1,6,28,80.578918457,80.578857425,0,-765.499359131,1007.23669434,0
0,1,6,27,80.578918457,80.578918457,0,-765.499359131,926.657806396,0
0,1,6,26,80.578918457,80.578918457,0,-765.499359131,846.078887939,0
0,1,7,26,80.578857422,80.578918457,0,-684.920471191,846.078887939,0
0,1,8,26,80.578918457,80.578918457,0,-604.341583251,846.078887939,0
0,1,8,27,80.578918457,80.578918457,0,-604.341583251,926.657806396,0
0,1,8,28,80.578857422,80.578857425,0,-604.341552734,1007.23669434,0
0,1,7,28,80.578918457,80.578857425,0,-684.920440674,1007.23669434,0
0,0,8,27,80.578918457,80.578918457,0,-604.341583251,926.657806396,0
0,1,7,28,80.578918457,80.578857425,0,-684.920440674,1007.23669434,0
0,1,7,27,80.578857422,80.578918457,0,-684.920471191,926.657806396,0
0,1,7,26,80.578857422,80.578918457,0,-684.920471191,846.078887939,0
0,1,8,26,80.578918457,80.578918457,0,-604.341583251,846.078887939,0
0,1,9,26,80.578887939,80.578918457,0,-523.762680053,846.078887939,0
0,1,9,27,80.578887939,80.578918457,0,-523.762680053,926.657806396,0
0,1,9,28,80.578887939,80.578857425,0,-523.762680053,1007.23669434,0
0,1,8,28,80.578857422,80.578857425,0,-604.341552734,1007.23669434,0
0,0,9,27,80.578887939,80.578918457,0,-523.762680053,926.657806396,0
0,1,8,28,80.578857422,80.578857425,0,-604.341552734,1007.23669434,0
0,1,8,27,80.578918457,80.578918457,0,-604.341583251,926.657806396,0
0,1,8,26,80.578918457,80.578918457,0,-604.341583251,846.078887939,0
0,1,9,26,80.578887939,80.578918457,0,-523.762680053,846.078887939,0
0,1,10,26,80.578918457,80.578918457,0,-443.183776855,846.078887939,0
0,1,10,27,80.578918457,80.578918457,0,-443.183776855,926.657806396,0
0,1,10,28,80.578918457,80.578857425,0,-443.183776855,1007.23669434,0
0,1,9,28,80.578887939,80.578857425,0,-523.762680053,1007.23669434,0
0,0,10,27,80.578918457,80.578918457,0,-443.183776855,926.657806396,0
0,1,9,28,80.578887939,80.578857425,0,-523.762680053,1007.23669434,0
0,1,9,27,80.578887939,80.578918457,0,-523.762680053,926.657806396,0
0,1,9,26,80.578887939,80.578918457,0,-523.762680053,846.078887939,0
0,1,10,26,80.578918457,80.578918457,0,-443.183776855,846.078887939,0
0,1,11,26,80.578857422,80.578857422,0,-362.604888916,846.078796387,0
0,1,11,27,80.578887939,80.578918457,0,-362.604873657,926.657684326,0
0,1,11,28,80.578918457,80.578979495,0,-362.604858398,1007.2366333,0
0,1,10,28,80.578918457,80.578857425,0,-443.183776855,1007.23669434,0
0,0,11,27,80.578887939,80.578918457,0,-362.604873657,926.657684326,0
0,1,10,28,80.578918457,80.578857425,0,-443.183776855,1007.23669434,0
